"YEAR_MONTH","REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE_CODE","BNF_CHEMICAL_SUBSTANCE","BNF_PRESENTATION_CODE","BNF_PRESENTATION_NAME","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,"UNIDENTIFIED",SNOMED_CODE
"2026-01","NORTH EAST AND YORKSHIRE","Y63","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD","QF7","NHS SOUTH YORKSHIRE ICB - 02X","02X00","WEST END CLINIC","C86621","WEST END CLINIC","WEST END LANE,ROSSINGTON","DONCASTER","SOUTH YORKSHIRE","DN11 0PQ","0205052I0","Irbesartan","0205052I0AAACAC","Irbesartan 300mg tablets","02: Cardiovascular System","28.",3,"84.","168.","4.98","4.01919","N",42375511000001107
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000205","Hydromol ointment","21: Appliances","100.",3,"300.","0.","10.08","9.12258","N",4366011000001105
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000205","Hydromol ointment","21: Appliances","500.",1,"500.","0.","5.6","5.05983","N",4366011000001105
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000233","Cetraben cream","21: Appliances","500.",7,"3500.","0.","44.66","40.34008","N",2962611000001103
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000241","Epimax original cream","21: Appliances","500.",1,"500.","0.","2.74","2.48204","N",27967011000001107
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000241","Epimax original cream","21: Appliances","100.",1,"100.","0.","0.82","0.75149","N",27967011000001107
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000251","Epimax isomol gel","21: Appliances","500.",2,"1000.","0.","6.34","5.73922","N",30907011000001102
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000273","Hydromol 2.5% cream","21: Appliances","500.",7,"3500.","0.","90.16","81.35048","N",366111000001103
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000273","Hydromol 2.5% cream","21: Appliances","100.",1,"100.","0.","4.42","3.99627","N",366111000001103
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000273","Hydromol 2.5% cream","21: Appliances","1000.",1,"1000.","0.","25.76","23.23059","N",366111000001103
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000284","Epimax excetra cream","21: Appliances","500.",3,"1500.","0.","9.54","8.93724","N",34916411000001108
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000293","Epimax ointment","21: Appliances","500.",1,"500.","0.","3.22","2.91467","N",35097011000001100
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000300","Epimax oatmeal cream","21: Appliances","500.",1,"500.","0.","3.19","2.88763","N",35336711000001106
"2026-01","NORTH WEST","Y62","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X","00X00","MOSS SIDE MEDICAL CENTRE","P81186","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","PR26 7XL","2122","Emollients","21220000326","Diprobase Advanced Eczema cream","21: Appliances","500.",1,"500.","0.","7.7","6.95262","N",40443211000001107
